State,County,Domain Category,Value
WEST VIRGINIA,MARSHALL,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
WEST VIRGINIA,MONONGALIA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
WEST VIRGINIA,MONONGALIA,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
WEST VIRGINIA,MONONGALIA,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
WEST VIRGINIA,OHIO,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
WEST VIRGINIA,OHIO,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
WEST VIRGINIA,OHIO,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
WEST VIRGINIA,PLEASANTS,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
WEST VIRGINIA,PRESTON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
WEST VIRGINIA,PRESTON,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
WEST VIRGINIA,RITCHIE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
WEST VIRGINIA,RITCHIE,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
WEST VIRGINIA,TAYLOR,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
WEST VIRGINIA,TAYLOR,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
WEST VIRGINIA,UPSHUR,INVENTORY OF MILK COWS: (1 TO 9 HEAD),10
WEST VIRGINIA,WETZEL,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
WEST VIRGINIA,WETZEL,INVENTORY OF MILK COWS: (10 TO 19 HEAD),4
WEST VIRGINIA,WOOD,INVENTORY OF MILK COWS: (1 TO 9 HEAD),17
WEST VIRGINIA,BRAXTON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
WEST VIRGINIA,BRAXTON,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
WEST VIRGINIA,CABELL,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
WEST VIRGINIA,CALHOUN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),8
WEST VIRGINIA,CALHOUN,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
WEST VIRGINIA,CLAY,INVENTORY OF MILK COWS: (1 TO 9 HEAD),8
WEST VIRGINIA,FAYETTE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
WEST VIRGINIA,GILMER,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
WEST VIRGINIA,JACKSON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),10
WEST VIRGINIA,JACKSON,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
WEST VIRGINIA,JACKSON,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
WEST VIRGINIA,KANAWHA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),7
WEST VIRGINIA,LINCOLN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
WEST VIRGINIA,MASON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),12
WEST VIRGINIA,MASON,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
WEST VIRGINIA,MASON,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
WEST VIRGINIA,MERCER,INVENTORY OF MILK COWS: (1 TO 9 HEAD),11
WEST VIRGINIA,MERCER,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
WEST VIRGINIA,NICHOLAS,INVENTORY OF MILK COWS: (1 TO 9 HEAD),10
WEST VIRGINIA,NICHOLAS,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
WEST VIRGINIA,PUTNAM,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
WEST VIRGINIA,ROANE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
WEST VIRGINIA,ROANE,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
WEST VIRGINIA,WAYNE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),5
WEST VIRGINIA,WIRT,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
WISCONSIN,ADAMS,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
WISCONSIN,ADAMS,INVENTORY OF MILK COWS: (100 TO 199 HEAD),2
WISCONSIN,ADAMS,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
WISCONSIN,ADAMS,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
WISCONSIN,ADAMS,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
WISCONSIN,GREEN LAKE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),20
WISCONSIN,GREEN LAKE,INVENTORY OF MILK COWS: (10 TO 19 HEAD),17
WISCONSIN,GREEN LAKE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),8
WISCONSIN,GREEN LAKE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),4
WISCONSIN,GREEN LAKE,INVENTORY OF MILK COWS: (200 TO 499 HEAD),9
WISCONSIN,GREEN LAKE,INVENTORY OF MILK COWS: (50 TO 99 HEAD),4
WISCONSIN,GREEN LAKE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),4
WISCONSIN,JUNEAU,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
WISCONSIN,JUNEAU,INVENTORY OF MILK COWS: (100 TO 199 HEAD),3
WISCONSIN,JUNEAU,INVENTORY OF MILK COWS: (20 TO 49 HEAD),4
WISCONSIN,JUNEAU,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
WISCONSIN,JUNEAU,INVENTORY OF MILK COWS: (50 TO 99 HEAD),19
WISCONSIN,JUNEAU,INVENTORY OF MILK COWS: (500 OR MORE HEAD),8
WISCONSIN,MARQUETTE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),13
WISCONSIN,MARQUETTE,INVENTORY OF MILK COWS: (10 TO 19 HEAD),4
WISCONSIN,MARQUETTE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),4
WISCONSIN,MARQUETTE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),4
WISCONSIN,MARQUETTE,INVENTORY OF MILK COWS: (200 TO 499 HEAD),4
WISCONSIN,MARQUETTE,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
WISCONSIN,MARQUETTE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),3
WISCONSIN,PORTAGE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
WISCONSIN,PORTAGE,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
WISCONSIN,PORTAGE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),13
WISCONSIN,PORTAGE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),9
WISCONSIN,PORTAGE,INVENTORY OF MILK COWS: (200 TO 499 HEAD),12
WISCONSIN,PORTAGE,INVENTORY OF MILK COWS: (50 TO 99 HEAD),13
WISCONSIN,PORTAGE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),6
WISCONSIN,WAUPACA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),9
WISCONSIN,WAUPACA,INVENTORY OF MILK COWS: (10 TO 19 HEAD),6
WISCONSIN,WAUPACA,INVENTORY OF MILK COWS: (100 TO 199 HEAD),10
WISCONSIN,WAUPACA,INVENTORY OF MILK COWS: (20 TO 49 HEAD),13
WISCONSIN,WAUPACA,INVENTORY OF MILK COWS: (200 TO 499 HEAD),19
WISCONSIN,WAUPACA,INVENTORY OF MILK COWS: (50 TO 99 HEAD),17
WISCONSIN,WAUPACA,INVENTORY OF MILK COWS: (500 OR MORE HEAD),27
WISCONSIN,WAUSHARA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
WISCONSIN,WAUSHARA,INVENTORY OF MILK COWS: (100 TO 199 HEAD),3
WISCONSIN,WAUSHARA,INVENTORY OF MILK COWS: (20 TO 49 HEAD),3
WISCONSIN,WAUSHARA,INVENTORY OF MILK COWS: (200 TO 499 HEAD),3
WISCONSIN,WAUSHARA,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
WISCONSIN,WAUSHARA,INVENTORY OF MILK COWS: (500 OR MORE HEAD),3
WISCONSIN,WOOD,INVENTORY OF MILK COWS: (1 TO 9 HEAD),10
WISCONSIN,WOOD,INVENTORY OF MILK COWS: (10 TO 19 HEAD),11
WISCONSIN,WOOD,INVENTORY OF MILK COWS: (100 TO 199 HEAD),13
WISCONSIN,WOOD,INVENTORY OF MILK COWS: (20 TO 49 HEAD),22
WISCONSIN,WOOD,INVENTORY OF MILK COWS: (200 TO 499 HEAD),17
WISCONSIN,WOOD,INVENTORY OF MILK COWS: (50 TO 99 HEAD),43
WISCONSIN,WOOD,INVENTORY OF MILK COWS: (500 OR MORE HEAD),8
WISCONSIN,BROWN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
WISCONSIN,BROWN,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
WISCONSIN,BROWN,INVENTORY OF MILK COWS: (100 TO 199 HEAD),18
WISCONSIN,BROWN,INVENTORY OF MILK COWS: (20 TO 49 HEAD),12
WISCONSIN,BROWN,INVENTORY OF MILK COWS: (200 TO 499 HEAD),16
WISCONSIN,BROWN,INVENTORY OF MILK COWS: (50 TO 99 HEAD),20
WISCONSIN,BROWN,INVENTORY OF MILK COWS: (500 OR MORE HEAD),26
WISCONSIN,CALUMET,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
WISCONSIN,CALUMET,INVENTORY OF MILK COWS: (100 TO 199 HEAD),13
WISCONSIN,CALUMET,INVENTORY OF MILK COWS: (20 TO 49 HEAD),6
WISCONSIN,CALUMET,INVENTORY OF MILK COWS: (200 TO 499 HEAD),23
WISCONSIN,CALUMET,INVENTORY OF MILK COWS: (50 TO 99 HEAD),8
WISCONSIN,CALUMET,INVENTORY OF MILK COWS: (500 OR MORE HEAD),11
WISCONSIN,DOOR,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
WISCONSIN,DOOR,INVENTORY OF MILK COWS: (100 TO 199 HEAD),9
WISCONSIN,DOOR,INVENTORY OF MILK COWS: (20 TO 49 HEAD),9
WISCONSIN,DOOR,INVENTORY OF MILK COWS: (200 TO 499 HEAD),7
WISCONSIN,DOOR,INVENTORY OF MILK COWS: (50 TO 99 HEAD),11
WISCONSIN,DOOR,INVENTORY OF MILK COWS: (500 OR MORE HEAD),2
WISCONSIN,FOND DU LAC,INVENTORY OF MILK COWS: (1 TO 9 HEAD),13
WISCONSIN,FOND DU LAC,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
WISCONSIN,FOND DU LAC,INVENTORY OF MILK COWS: (100 TO 199 HEAD),37
WISCONSIN,FOND DU LAC,INVENTORY OF MILK COWS: (20 TO 49 HEAD),11
WISCONSIN,FOND DU LAC,INVENTORY OF MILK COWS: (200 TO 499 HEAD),39
WISCONSIN,FOND DU LAC,INVENTORY OF MILK COWS: (50 TO 99 HEAD),30
WISCONSIN,FOND DU LAC,INVENTORY OF MILK COWS: (500 OR MORE HEAD),25
WISCONSIN,KEWAUNEE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
WISCONSIN,KEWAUNEE,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
WISCONSIN,KEWAUNEE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),13
WISCONSIN,KEWAUNEE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),10
WISCONSIN,KEWAUNEE,INVENTORY OF MILK COWS: (200 TO 499 HEAD),12
WISCONSIN,KEWAUNEE,INVENTORY OF MILK COWS: (50 TO 99 HEAD),26
WISCONSIN,KEWAUNEE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),28
WISCONSIN,MANITOWOC,INVENTORY OF MILK COWS: (1 TO 9 HEAD),12
WISCONSIN,MANITOWOC,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
WISCONSIN,MANITOWOC,INVENTORY OF MILK COWS: (100 TO 199 HEAD),17
WISCONSIN,MANITOWOC,INVENTORY OF MILK COWS: (20 TO 49 HEAD),14
WISCONSIN,MANITOWOC,INVENTORY OF MILK COWS: (200 TO 499 HEAD),31
WISCONSIN,MANITOWOC,INVENTORY OF MILK COWS: (50 TO 99 HEAD),39
WISCONSIN,MANITOWOC,INVENTORY OF MILK COWS: (500 OR MORE HEAD),37
WISCONSIN,OUTAGAMIE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),8
WISCONSIN,OUTAGAMIE,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
WISCONSIN,OUTAGAMIE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),21
WISCONSIN,OUTAGAMIE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),16
WISCONSIN,OUTAGAMIE,INVENTORY OF MILK COWS: (200 TO 499 HEAD),23
WISCONSIN,OUTAGAMIE,INVENTORY OF MILK COWS: (50 TO 99 HEAD),38
WISCONSIN,OUTAGAMIE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),14
WISCONSIN,SHEBOYGAN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),11
WISCONSIN,SHEBOYGAN,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
WISCONSIN,SHEBOYGAN,INVENTORY OF MILK COWS: (100 TO 199 HEAD),15
WISCONSIN,SHEBOYGAN,INVENTORY OF MILK COWS: (20 TO 49 HEAD),9
WISCONSIN,SHEBOYGAN,INVENTORY OF MILK COWS: (200 TO 499 HEAD),21
WISCONSIN,SHEBOYGAN,INVENTORY OF MILK COWS: (50 TO 99 HEAD),32
WISCONSIN,SHEBOYGAN,INVENTORY OF MILK COWS: (500 OR MORE HEAD),15
WISCONSIN,WINNEBAGO,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
WISCONSIN,WINNEBAGO,INVENTORY OF MILK COWS: (100 TO 199 HEAD),9
WISCONSIN,WINNEBAGO,INVENTORY OF MILK COWS: (20 TO 49 HEAD),4
WISCONSIN,WINNEBAGO,INVENTORY OF MILK COWS: (200 TO 499 HEAD),11
WISCONSIN,WINNEBAGO,INVENTORY OF MILK COWS: (50 TO 99 HEAD),8
WISCONSIN,WINNEBAGO,INVENTORY OF MILK COWS: (500 OR MORE HEAD),10
WISCONSIN,ASHLAND,INVENTORY OF MILK COWS: (10 TO 19 HEAD),1
WISCONSIN,ASHLAND,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
WISCONSIN,ASHLAND,INVENTORY OF MILK COWS: (20 TO 49 HEAD),1
WISCONSIN,ASHLAND,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
WISCONSIN,ASHLAND,INVENTORY OF MILK COWS: (50 TO 99 HEAD),1
WISCONSIN,ASHLAND,INVENTORY OF MILK COWS: (500 OR MORE HEAD),3
WISCONSIN,CLARK,INVENTORY OF MILK COWS: (1 TO 9 HEAD),38
WISCONSIN,CLARK,INVENTORY OF MILK COWS: (10 TO 19 HEAD),32
WISCONSIN,CLARK,INVENTORY OF MILK COWS: (100 TO 199 HEAD),35
WISCONSIN,CLARK,INVENTORY OF MILK COWS: (20 TO 49 HEAD),118
WISCONSIN,CLARK,INVENTORY OF MILK COWS: (200 TO 499 HEAD),37
WISCONSIN,CLARK,INVENTORY OF MILK COWS: (50 TO 99 HEAD),349
WISCONSIN,CLARK,INVENTORY OF MILK COWS: (500 OR MORE HEAD),23
WISCONSIN,IRON,INVENTORY OF MILK COWS: (20 TO 49 HEAD),3
WISCONSIN,IRON,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
WISCONSIN,LINCOLN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),8
WISCONSIN,LINCOLN,INVENTORY OF MILK COWS: (100 TO 199 HEAD),4
WISCONSIN,LINCOLN,INVENTORY OF MILK COWS: (20 TO 49 HEAD),3
WISCONSIN,LINCOLN,INVENTORY OF MILK COWS: (200 TO 499 HEAD),5
WISCONSIN,LINCOLN,INVENTORY OF MILK COWS: (50 TO 99 HEAD),8
WISCONSIN,MARATHON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),10
WISCONSIN,MARATHON,INVENTORY OF MILK COWS: (10 TO 19 HEAD),8
WISCONSIN,MARATHON,INVENTORY OF MILK COWS: (100 TO 199 HEAD),58
WISCONSIN,MARATHON,INVENTORY OF MILK COWS: (20 TO 49 HEAD),71
WISCONSIN,MARATHON,INVENTORY OF MILK COWS: (200 TO 499 HEAD),27
WISCONSIN,MARATHON,INVENTORY OF MILK COWS: (50 TO 99 HEAD),147
WISCONSIN,MARATHON,INVENTORY OF MILK COWS: (500 OR MORE HEAD),32
WISCONSIN,PRICE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),8
WISCONSIN,PRICE,INVENTORY OF MILK COWS: (10 TO 19 HEAD),4
WISCONSIN,PRICE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),3
WISCONSIN,PRICE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),10
WISCONSIN,PRICE,INVENTORY OF MILK COWS: (50 TO 99 HEAD),8
WISCONSIN,PRICE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
WISCONSIN,TAYLOR,INVENTORY OF MILK COWS: (1 TO 9 HEAD),21
WISCONSIN,TAYLOR,INVENTORY OF MILK COWS: (10 TO 19 HEAD),10
WISCONSIN,TAYLOR,INVENTORY OF MILK COWS: (100 TO 199 HEAD),17
WISCONSIN,TAYLOR,INVENTORY OF MILK COWS: (20 TO 49 HEAD),35
WISCONSIN,TAYLOR,INVENTORY OF MILK COWS: (200 TO 499 HEAD),10
WISCONSIN,TAYLOR,INVENTORY OF MILK COWS: (50 TO 99 HEAD),52
WISCONSIN,TAYLOR,INVENTORY OF MILK COWS: (500 OR MORE HEAD),9
WISCONSIN,LANGLADE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
WISCONSIN,LANGLADE,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
WISCONSIN,LANGLADE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
WISCONSIN,LANGLADE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
WISCONSIN,LANGLADE,INVENTORY OF MILK COWS: (200 TO 499 HEAD),3
WISCONSIN,LANGLADE,INVENTORY OF MILK COWS: (50 TO 99 HEAD),10
WISCONSIN,LANGLADE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),4
WISCONSIN,MARINETTE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
WISCONSIN,MARINETTE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),8
WISCONSIN,MARINETTE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
WISCONSIN,MARINETTE,INVENTORY OF MILK COWS: (200 TO 499 HEAD),11
WISCONSIN,MARINETTE,INVENTORY OF MILK COWS: (50 TO 99 HEAD),4
WISCONSIN,MARINETTE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),12
WISCONSIN,OCONTO,INVENTORY OF MILK COWS: (1 TO 9 HEAD),6
WISCONSIN,OCONTO,INVENTORY OF MILK COWS: (100 TO 199 HEAD),18
WISCONSIN,OCONTO,INVENTORY OF MILK COWS: (20 TO 49 HEAD),6
WISCONSIN,OCONTO,INVENTORY OF MILK COWS: (200 TO 499 HEAD),26
WISCONSIN,OCONTO,INVENTORY OF MILK COWS: (50 TO 99 HEAD),22
WISCONSIN,OCONTO,INVENTORY OF MILK COWS: (500 OR MORE HEAD),10
WISCONSIN,SHAWANO,INVENTORY OF MILK COWS: (1 TO 9 HEAD),20
WISCONSIN,SHAWANO,INVENTORY OF MILK COWS: (10 TO 19 HEAD),3
WISCONSIN,SHAWANO,INVENTORY OF MILK COWS: (100 TO 199 HEAD),28
WISCONSIN,SHAWANO,INVENTORY OF MILK COWS: (20 TO 49 HEAD),29
WISCONSIN,SHAWANO,INVENTORY OF MILK COWS: (200 TO 499 HEAD),24
WISCONSIN,SHAWANO,INVENTORY OF MILK COWS: (50 TO 99 HEAD),63
WISCONSIN,SHAWANO,INVENTORY OF MILK COWS: (500 OR MORE HEAD),15
WISCONSIN,BARRON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),15
WISCONSIN,BARRON,INVENTORY OF MILK COWS: (10 TO 19 HEAD),4
WISCONSIN,BARRON,INVENTORY OF MILK COWS: (100 TO 199 HEAD),23
WISCONSIN,BARRON,INVENTORY OF MILK COWS: (20 TO 49 HEAD),16
WISCONSIN,BARRON,INVENTORY OF MILK COWS: (200 TO 499 HEAD),7
WISCONSIN,BARRON,INVENTORY OF MILK COWS: (50 TO 99 HEAD),30
WISCONSIN,BARRON,INVENTORY OF MILK COWS: (500 OR MORE HEAD),6
WISCONSIN,BAYFIELD,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
WISCONSIN,BAYFIELD,INVENTORY OF MILK COWS: (100 TO 199 HEAD),4
WISCONSIN,BAYFIELD,INVENTORY OF MILK COWS: (50 TO 99 HEAD),6
WISCONSIN,BURNETT,INVENTORY OF MILK COWS: (1 TO 9 HEAD),2
WISCONSIN,BURNETT,INVENTORY OF MILK COWS: (100 TO 199 HEAD),6
WISCONSIN,BURNETT,INVENTORY OF MILK COWS: (20 TO 49 HEAD),3
WISCONSIN,BURNETT,INVENTORY OF MILK COWS: (50 TO 99 HEAD),4
WISCONSIN,BURNETT,INVENTORY OF MILK COWS: (500 OR MORE HEAD),4
WISCONSIN,CHIPPEWA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),8
WISCONSIN,CHIPPEWA,INVENTORY OF MILK COWS: (10 TO 19 HEAD),7
WISCONSIN,CHIPPEWA,INVENTORY OF MILK COWS: (100 TO 199 HEAD),27
WISCONSIN,CHIPPEWA,INVENTORY OF MILK COWS: (20 TO 49 HEAD),41
WISCONSIN,CHIPPEWA,INVENTORY OF MILK COWS: (200 TO 499 HEAD),15
WISCONSIN,CHIPPEWA,INVENTORY OF MILK COWS: (50 TO 99 HEAD),67
WISCONSIN,CHIPPEWA,INVENTORY OF MILK COWS: (500 OR MORE HEAD),6
WISCONSIN,DOUGLAS,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
WISCONSIN,DOUGLAS,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
WISCONSIN,DOUGLAS,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
WISCONSIN,POLK,INVENTORY OF MILK COWS: (1 TO 9 HEAD),7
WISCONSIN,POLK,INVENTORY OF MILK COWS: (10 TO 19 HEAD),3
WISCONSIN,POLK,INVENTORY OF MILK COWS: (100 TO 199 HEAD),18
WISCONSIN,POLK,INVENTORY OF MILK COWS: (20 TO 49 HEAD),13
WISCONSIN,POLK,INVENTORY OF MILK COWS: (200 TO 499 HEAD),4
WISCONSIN,POLK,INVENTORY OF MILK COWS: (50 TO 99 HEAD),10
WISCONSIN,POLK,INVENTORY OF MILK COWS: (500 OR MORE HEAD),9
WISCONSIN,RUSK,INVENTORY OF MILK COWS: (1 TO 9 HEAD),9
WISCONSIN,RUSK,INVENTORY OF MILK COWS: (10 TO 19 HEAD),6
WISCONSIN,RUSK,INVENTORY OF MILK COWS: (100 TO 199 HEAD),3
WISCONSIN,RUSK,INVENTORY OF MILK COWS: (20 TO 49 HEAD),36
WISCONSIN,RUSK,INVENTORY OF MILK COWS: (200 TO 499 HEAD),2
WISCONSIN,RUSK,INVENTORY OF MILK COWS: (50 TO 99 HEAD),17
WISCONSIN,RUSK,INVENTORY OF MILK COWS: (500 OR MORE HEAD),10
WISCONSIN,SAWYER,INVENTORY OF MILK COWS: (1 TO 9 HEAD),1
WISCONSIN,SAWYER,INVENTORY OF MILK COWS: (100 TO 199 HEAD),1
WISCONSIN,SAWYER,INVENTORY OF MILK COWS: (20 TO 49 HEAD),2
WISCONSIN,SAWYER,INVENTORY OF MILK COWS: (200 TO 499 HEAD),1
WISCONSIN,SAWYER,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
WISCONSIN,SAWYER,INVENTORY OF MILK COWS: (500 OR MORE HEAD),1
WISCONSIN,WASHBURN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),4
WISCONSIN,WASHBURN,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
WISCONSIN,WASHBURN,INVENTORY OF MILK COWS: (20 TO 49 HEAD),3
WISCONSIN,WASHBURN,INVENTORY OF MILK COWS: (50 TO 99 HEAD),2
WISCONSIN,WASHBURN,INVENTORY OF MILK COWS: (500 OR MORE HEAD),2
WISCONSIN,COLUMBIA,INVENTORY OF MILK COWS: (1 TO 9 HEAD),16
WISCONSIN,COLUMBIA,INVENTORY OF MILK COWS: (10 TO 19 HEAD),12
WISCONSIN,COLUMBIA,INVENTORY OF MILK COWS: (100 TO 199 HEAD),27
WISCONSIN,COLUMBIA,INVENTORY OF MILK COWS: (20 TO 49 HEAD),5
WISCONSIN,COLUMBIA,INVENTORY OF MILK COWS: (200 TO 499 HEAD),13
WISCONSIN,COLUMBIA,INVENTORY OF MILK COWS: (50 TO 99 HEAD),12
WISCONSIN,COLUMBIA,INVENTORY OF MILK COWS: (500 OR MORE HEAD),11
WISCONSIN,DANE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),18
WISCONSIN,DANE,INVENTORY OF MILK COWS: (10 TO 19 HEAD),2
WISCONSIN,DANE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),36
WISCONSIN,DANE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),23
WISCONSIN,DANE,INVENTORY OF MILK COWS: (200 TO 499 HEAD),46
WISCONSIN,DANE,INVENTORY OF MILK COWS: (50 TO 99 HEAD),37
WISCONSIN,DANE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),22
WISCONSIN,DODGE,INVENTORY OF MILK COWS: (1 TO 9 HEAD),9
WISCONSIN,DODGE,INVENTORY OF MILK COWS: (10 TO 19 HEAD),5
WISCONSIN,DODGE,INVENTORY OF MILK COWS: (100 TO 199 HEAD),38
WISCONSIN,DODGE,INVENTORY OF MILK COWS: (20 TO 49 HEAD),15
WISCONSIN,DODGE,INVENTORY OF MILK COWS: (200 TO 499 HEAD),33
WISCONSIN,DODGE,INVENTORY OF MILK COWS: (50 TO 99 HEAD),30
WISCONSIN,DODGE,INVENTORY OF MILK COWS: (500 OR MORE HEAD),17
WISCONSIN,GREEN,INVENTORY OF MILK COWS: (1 TO 9 HEAD),20
WISCONSIN,GREEN,INVENTORY OF MILK COWS: (10 TO 19 HEAD),3
WISCONSIN,GREEN,INVENTORY OF MILK COWS: (100 TO 199 HEAD),23
WISCONSIN,GREEN,INVENTORY OF MILK COWS: (20 TO 49 HEAD),14
WISCONSIN,GREEN,INVENTORY OF MILK COWS: (200 TO 499 HEAD),20
WISCONSIN,GREEN,INVENTORY OF MILK COWS: (50 TO 99 HEAD),60
WISCONSIN,GREEN,INVENTORY OF MILK COWS: (500 OR MORE HEAD),12
WISCONSIN,JEFFERSON,INVENTORY OF MILK COWS: (1 TO 9 HEAD),3
WISCONSIN,JEFFERSON,INVENTORY OF MILK COWS: (100 TO 199 HEAD),13
WISCONSIN,JEFFERSON,INVENTORY OF MILK COWS: (20 TO 49 HEAD),7
WISCONSIN,JEFFERSON,INVENTORY OF MILK COWS: (200 TO 499 HEAD),5
WISCONSIN,JEFFERSON,INVENTORY OF MILK COWS: (50 TO 99 HEAD),19
WISCONSIN,JEFFERSON,INVENTORY OF MILK COWS: (500 OR MORE HEAD),13
WISCONSIN,ROCK,INVENTORY OF MILK COWS: (1 TO 9 HEAD),8
WISCONSIN,ROCK,INVENTORY OF MILK COWS: (10 TO 19 HEAD),5
WISCONSIN,ROCK,INVENTORY OF MILK COWS: (100 TO 199 HEAD),23
WISCONSIN,ROCK,INVENTORY OF MILK COWS: (20 TO 49 HEAD),9
WISCONSIN,ROCK,INVENTORY OF MILK COWS: (200 TO 499 HEAD),7
